area_fips,year,annual_avg_emplvl,avg_annual_pay,state_fips,state,corporate_tax_rate,federal_tax_rate,manufacturing_exposure,tax_x_exposure,log_employment,log_pay
02020,1990,109585,30917,2,Alaska,0.094,0.34,0.02129264816832928,0.002001508927822952,11.604455782815819,10.33906147341461
02090,1990,26712,27964,2,Alaska,0.094,0.34,0.02673482578294847,0.0025130736235971563,10.19286818162349,10.238673247631876
02110,1990,13924,28631,2,Alaska,0.094,0.34,0.02023557837511326,0.0019021443672606465,9.54136924893133,10.262245325878965
02122,1990,13716,29379,2,Alaska,0.094,0.34,0.1977215678702452,0.01858582737980305,9.526318313582811,10.288035412388904
02130,1990,7795,28984,2,Alaska,0.094,0.34,0.16428808496515102,0.015443079986724196,8.961237781491876,10.274499232574913
02150,1990,5690,22630,2,Alaska,0.094,0.34,0.4184073107049608,0.039330287206266315,8.646465527120377,10.027031738627583
02170,1990,6943,25397,2,Alaska,0.094,0.34,0.01011878574571051,9.51165860096788e-4,8.845489236753274,10.142386335794844
02201,1990,2189,28057,2,Alaska,0.094,0.34,0.09933774834437084,0.00933774834437086,7.691200097522863,10.241993434184533
02220,1990,4070,25441,2,Alaska,0.094,0.34,0.21924959216965745,0.0206094616639478,8.311398278436641,10.144117324857612
02280,1990,2609,26205,2,Alaska,0.094,0.34,0.2665210267613326,0.025052976515565265,7.866722285136729,10.173705511236266
04003,1990,25968,19793,4,Arizona,0.105,0.34,0.08023299511461857,0.008424464487034948,10.164620289754373,9.893083618820736
04005,1990,39793,17529,4,Arizona,0.105,0.34,0.11075812274368232,0.011629602888086643,10.59144629640695,9.771611931222546
04007,1990,11305,20767,4,Arizona,0.105,0.34,0.15240825688073395,0.016002866972477065,9.33300038471207,9.941120467342978
04009,1990,5717,17136,4,Arizona,0.105,0.34,0.0516030534351145,0.0054183206106870226,8.651199471263972,9.74893679268753
04012,1990,4502,16931,4,Arizona,0.105,0.34,0.07493188010899182,0.007867847411444142,8.412277021466677,9.736901540128232
04013,1990,985565,22676,4,Arizona,0.105,0.34,0.15885282986805632,0.016679547136145913,13.800970359767213,10.029062375444195
04015,1990,26630,17125,4,Arizona,0.105,0.34,0.10234447436972936,0.010746169808821582,10.189793678807979,9.748294663130427
04017,1990,20468,18964,4,Arizona,0.105,0.34,0.1003174183309086,0.010533328924745402,9.926617969924983,9.85029772402201
04019,1990,247755,19716,4,Arizona,0.105,0.34,0.1300598936581987,0.013656288834110863,12.420195633623301,9.889185767825268
04021,1990,33375,20371,4,Arizona,0.105,0.34,0.13680567723847906,0.0143645961100403,10.415562395702551,9.921867599817558
04023,1990,10623,17385,4,Arizona,0.105,0.34,0.11889306457123336,0.012483771779979502,9.270776740780013,9.763363044441961
04025,1990,27530,17202,4,Arizona,0.105,0.34,0.101620029455081,0.010670103092783505,10.223031598136654,9.752780935111424
04027,1990,39066,16222,4,Arizona,0.105,0.34,0.06406948203159418,0.0067272956133173885,10.573007802464916,9.69412362463029
05001,1990,8464,17041,5,Arkansas,0.06,0.34,0.3368031776468977,0.020208190658813862,9.043577154098081,9.743377484107393
05003,1990,9173,20902,5,Arkansas,0.06,0.34,0.3101657185258471,0.018609943111550828,9.124019665509655,9.947600127154448
05005,1990,10085,15713,5,Arkansas,0.06,0.34,0.3572141510480204,0.021432849062881225,9.218804450388312,9.662243674190131
05007,1990,43922,18721,5,Arkansas,0.06,0.34,0.35620221948212083,0.02137213316892725,10.690170612487238,9.837401167408268
05009,1990,12132,15866,5,Arkansas,0.06,0.34,0.29060429632603896,0.01743625777956234,9.403601868808472,9.671933733861948
05011,1990,3857,17320,5,Arkansas,0.06,0.34,0.4686976899899565,0.028121861399397388,8.257644958208228,9.759617182116425
05013,1990,3829,21064,5,Arkansas,0.06,0.34,0.8054054054054054,0.04832432432432432,8.250358951477294,9.955320701176145
05015,1990,7313,13687,5,Arkansas,0.06,0.34,0.43666563179136914,0.026199937907482148,8.89740886527095,9.524201756211266
05017,1990,3808,13770,5,Arkansas,0.06,0.34,0.3743277160272499,0.022459662961634992,8.244859395911256,9.5302475917227
05019,1990,7262,15260,5,Arkansas,0.06,0.34,0.28863025962399286,0.017317815577439572,8.89041055197428,9.632990304838447
05021,1990,5819,13412,5,Arkansas,0.06,0.34,0.526579739217653,0.03159478435305918,8.66888370465667,9.50390510758612
05023,1990,5040,14817,5,Arkansas,0.06,0.34,0.4229885057471264,0.025379310344827582,8.525161361065415,9.603530449208735
05025,1990,973,13914,5,Arkansas,0.06,0.34,0.16842105263157894,0.010105263157894737,6.880384082186005,9.540650806483587
05027,1990,9373,18036,5,Arkansas,0.06,0.34,0.38823529411764707,0.023294117647058823,9.145588494746486,9.800125039540974
05029,1990,5924,18263,5,Arkansas,0.06,0.34,0.3863772156940848,0.023182632941645086,8.68676717538769,9.812632434192041
05031,1990,29447,17528,5,Arkansas,0.06,0.34,0.2615396838007468,0.015692381028044808,10.290347316318723,9.771554881275302
05033,1990,11011,16342,5,Arkansas,0.06,0.34,0.4021344938348358,0.024128069630090145,9.306650052113591,9.701493759944652
05035,1990,14113,15752,5,Arkansas,0.06,0.34,0.191969887076537,0.01151819322459222,9.554851637414007,9.664722620318962
05037,1990,5526,15394,5,Arkansas,0.06,0.34,0.37783318223028106,0.02266999093381686,8.617219505483362,9.641733102094262
05039,1990,3407,16197,5,Arkansas,0.06,0.34,0.42028493894165536,0.02521709633649932,8.133587417660966,9.692581318886397
05041,1990,4982,15604,5,Arkansas,0.06,0.34,0.3464587062132447,0.02078752237279468,8.513586695822125,9.655282570626547
05043,1990,5744,16001,5,Arkansas,0.06,0.34,0.459730778005932,0.02758384668035592,8.65591111072806,9.680406499268875
05045,1990,20735,17172,5,Arkansas,0.06,0.34,0.34905268159410824,0.020943160895646493,9.939578372680481,9.751035429344451
05047,1990,3431,15292,5,Arkansas,0.06,0.34,0.35745878568556494,0.021447527141133897,8.14060704285845,9.635085094816304
05049,1990,1633,11893,5,Arkansas,0.06,0.34,0.344206008583691,0.020652360515021458,7.398174092970465,9.383705270727246
05051,1990,26655,16219,5,Arkansas,0.06,0.34,0.14184882576891816,0.008510929546135089,10.19073202925686,9.69393867348769
05053,1990,3326,16166,5,Arkansas,0.06,0.34,0.456710775047259,0.02740264650283554,8.109525659752872,9.69066555029379
05055,1990,10742,16230,5,Arkansas,0.06,0.34,0.489287598944591,0.029357255936675458,9.281916570465405,9.694616660508636
05057,1990,7348,15773,5,Arkansas,0.06,0.34,0.4283847787032501,0.025703086722195005,8.902183446335016,9.666054896487474
05059,1990,6825,17937,5,Arkansas,0.06,0.34,0.3573128317774117,0.0214387699066447,8.82834762005316,9.794620897549015
05061,1990,7294,15476,5,Arkansas,0.06,0.34,0.6077423257220625,0.03646453954332375,8.894807371368625,9.647045715820404
05063,1990,13593,17435,5,Arkansas,0.06,0.34,0.4070160957490714,0.024420965744944283,9.517310233335248,9.766234959109752
05065,1990,2948,15111,5,Arkansas,0.06,0.34,0.34369747899159664,0.020621848739495796,7.988882253309227,9.62317823441376
05067,1990,5740,16674,5,Arkansas,0.06,0.34,0.30288166768853464,0.01817290006131208,8.655214489313613,9.721605898970559
05069,1990,33115,19543,5,Arkansas,0.06,0.34,0.23854703171591216,0.014312821902954728,10.40774163091908,9.880372445030076
05071,1990,5282,14684,5,Arkansas,0.06,0.34,0.5227377124483233,0.0313642627468994,8.572060092857077,9.594513744616725
05073,1990,1940,14783,5,Arkansas,0.06,0.34,0.389538885065382,0.023372333103922917,7.570443252057374,9.60123315090109
05075,1990,4550,13764,5,Arkansas,0.06,0.34,0.4556997742663657,0.027341986455981942,8.422882511944996,9.529811766917371
05079,1990,2511,16237,5,Arkansas,0.06,0.34,0.42070338420703385,0.02524220305242203,7.828436359157585,9.695047867587114
05081,1990,5617,25878,5,Arkansas,0.06,0.34,0.3176494760632833,0.019058968563796998,8.633552992532433,10.161148465875899
05083,1990,5334,14622,5,Arkansas,0.06,0.34,0.5258239055582883,0.031549434333497293,8.58185670474196,9.590282522853261
05085,1990,7878,15573,5,Arkansas,0.06,0.34,0.346044752600063,0.02076268515600378,8.971829343530851,9.653293924495339
05087,1990,2056,14362,5,Arkansas,0.06,0.34,0.4481881754609027,0.02689129052765416,7.628517626575055,9.572341108670264
05089,1990,2733,13334,5,Arkansas,0.06,0.34,0.5431818181818182,0.032590909090909094,7.913155185928068,9.498072443178005
05091,1990,13063,18848,5,Arkansas,0.06,0.34,0.22062287359330016,0.013237372415598008,9.477539085486564,9.844162086451313
05093,1990,19264,16895,5,Arkansas,0.06,0.34,0.36718290531268377,0.022030974318761026,9.865993348108548,9.73477299914839
05095,1990,2977,12517,5,Arkansas,0.06,0.34,0.3279503105590062,0.01967701863354037,7.998671361015776,9.434842999328023
05097,1990,1256,13343,5,Arkansas,0.06,0.34,0.3292831105710814,0.019756986634264884,7.135687347028144,9.49874718174242
05099,1990,2357,15557,5,Arkansas,0.06,0.34,0.3676896352055587,0.02206137811233352,7.7651449029361315,9.652265977087122
05101,1990,959,11254,5,Arkansas,0.06,0.34,0.25226860254083483,0.015136116152450089,6.8658910748834385,9.328478899993224
05103,1990,9064,17887,5,Arkansas,0.06,0.34,0.3822161422708618,0.022932968536251708,9.112065802707843,9.791829470993246
05107,1990,7921,15103,5,Arkansas,0.06,0.34,0.26392961876832843,0.015835777126099706,8.97727273946428,9.62264867856634
05109,1990,2542,13265,5,Arkansas,0.06,0.34,0.34798345398138575,0.020879007238883144,7.8407064517494,9.49288426657184
05111,1990,6462,14706,5,Arkansas,0.06,0.34,0.43775933609958506,0.026265560165975102,8.773694146384443,9.596010852756168
05113,1990,5150,13968,5,Arkansas,0.06,0.34,0.4024248076474703,0.024145488458848216,8.546751993657782,9.544524278079383
05115,1990,18593,19700,5,Arkansas,0.06,0.34,0.2891871829766176,0.017351230978597056,9.830540444780063,9.88837391472608
05119,1990,202729,21289,5,Arkansas,0.06,0.34,0.1208500630601539,0.007251003783609234,12.219625390781006,9.96594578637574
05121,1990,4521,14447,5,Arkansas,0.06,0.34,0.5584719334719335,0.033508316008316004,8.416488487294606,9.578242059529382
05123,1990,7969,16004,5,Arkansas,0.06,0.34,0.2821692686935086,0.016930156121610515,8.983314293397749,9.680593969977126
05125,1990,12294,18087,5,Arkansas,0.06,0.34,0.28327682379962815,0.016996609427977687,9.416866617466955,9.802948727157515
05127,1990,2654,13863,5,Arkansas,0.06,0.34,0.5127175368139224,0.030763052208835344,7.8838232148921525,9.536978699538377
05129,1990,1521,11692,5,Arkansas,0.06,0.34,0.4493891797556719,0.02696335078534031,7.327123292259293,9.366660126231137
05131,1990,61920,19079,5,Arkansas,0.06,0.34,0.3621824195932156,0.021730945175592938,11.033598508263609,9.85634353272731
05133,1990,4425,14751,5,Arkansas,0.06,0.34,0.44823032223983095,0.026893819334389855,8.39502555744203,9.599066156080049
05135,1990,2562,13446,5,Arkansas,0.06,0.34,0.0922992900054615,0.00553795740032769,7.848543482456679,9.506436943028982
05137,1990,2219,12002,5,Arkansas,0.06,0.34,0.3488235294117647,0.02092941176470588,7.704811922932594,9.392828581549459
05139,1990,19078,19264,5,Arkansas,0.06,0.34,0.3106743922107401,0.018640463532644407,9.856291117705153,9.865993348108548
05141,1990,2841,13525,5,Arkansas,0.06,0.34,0.2570573139435415,0.015423438836612489,7.951911381854188,9.512295103714683
05143,1990,54097,18466,5,Arkansas,0.06,0.34,0.2955402360395333,0.017732414162371996,10.898534010431941,9.823686482332572
05145,1990,16513,16861,5,Arkansas,0.06,0.34,0.3178979108335128,0.01907387465001077,9.711903228462988,9.732758541777981
05147,1990,2424,14381,5,Arkansas,0.06,0.34,0.3903601694915254,0.023421610169491524,7.793174347189205,9.57366316988638
05149,1990,6022,14372,5,Arkansas,0.06,0.34,0.6060299473897207,0.03636179684338324,8.70317470904168,9.573037148233409
06001,1990,595141,27260,6,California,0.093,0.34,0.16503276857896873,0.015348047477844092,13.296553631243592,10.213175705250524
06005,1990,8248,22641,6,California,0.093,0.34,0.17916002126528444,0.016661881977671454,9.017726025696795,10.027517700952979
06007,1990,61789,18105,6,California,0.093,0.34,0.1160002386017935,0.010788022189966795,11.031480634075546,9.803943422199742
06009,1990,6388,18846,6,California,0.093,0.34,0.05073545086335536,0.004718396930292049,8.762176509334903,9.844055968766702
06011,1990,6617,17462,6,California,0.093,0.34,0.08785529715762273,0.008170542635658914,8.797397374012059,9.767782370370753
06013,1990,297074,27299,6,California,0.093,0.34,0.12040546704204086,0.0111977084349098,12.601736544999234,10.214605350465526
06015,1990,6634,21145,6,California,0.093,0.34,0.1245674740484429,0.01158477508650519,8.799963219506997,9.959158749906589
06017,1990,31513,19653,6,California,0.093,0.34,0.06881763527054108,0.00640004008016032,10.358155438089856,9.885985277399985
06019,1990,283020,19603,6,California,0.093,0.34,0.1092264486374606,0.010158059723283836,12.553272845506362,9.883437894730424
06021,1990,8030,17532,6,California,0.093,0.34,0.24493080141615703,0.022778564531702603,8.990939806940807,9.7717830615387
06023,1990,44385,20059,6,California,0.093,0.34,0.1615844970076945,0.01502735822171559,10.70065685350242,9.906433209824698
06025,1990,44636,17648,6,California,0.093,0.34,0.04638710404689437,0.004314000676361176,10.706295987305591,9.778377741493284
06027,1990,7259,19095,6,California,0.093,0.34,0.04274509803921569,0.003975294117647059,8.889997357284841,9.857181799659617
06029,1990,202355,22481,6,California,0.093,0.34,0.06114288574897063,0.005686288374654269,12.21777885966021,10.02042578700401
06031,1990,30460,20967,6,California,0.093,0.34,0.1509365173403819,0.014037096112655518,10.324169626449153,9.950705052145238
06033,1990,11061,18038,6,California,0.093,0.34,0.05005903187721369,0.004655489964580873,9.311180686902254,9.800235922725653
06035,1990,7509,21594,6,California,0.093,0.34,0.1515003659429129,0.014089534032690901,8.9238575800998845,9.980170777307086
06037,1990,4288861,28075,6,California,0.093,0.34,0.22296047681779876,0.020735324344055284,15.271531754487025,10.242634779606645
06039,1990,26559,18048,6,California,0.093,0.34,0.16603177552726936,0.01544095512403605,10.187123952279158,9.800790154297786
06041,1990,97553,26119,6,California,0.093,0.34,0.05789276428286993,0.005384027078306903,11.488151099038143,10.17041829781828
06043,1990,5504,16787,6,California,0.093,0.34,0.03578383641674781,0.003327896786757546,8.61323037961318,9.728360056322414
06045,1990,29175,18503,6,California,0.093,0.34,0.2027613247684992,0.018856803203470426,10.281067457154757,9.825688160081716
06047,1990,56613,17731,6,California,0.093,0.34,0.19892449224478911,0.018499977778765386,10.943993919797204,9.783069799056989
06051,1990,5341,17411,6,California,0.093,0.34,0.01181281235801908,0.0010985915492957746,8.58316818033977,9.764857469366598
06053,1990,141924,20110,6,California,0.093,0.34,0.08174701557166873,0.007602472448165192,11.863046982039117,9.908972482766698
06055,1990,45481,21416,6,California,0.093,0.34,0.16311980988491628,0.015170142319297215,10.725049935309642,9.971893585200188
06057,1990,21487,19922,6,California,0.093,0.34,0.14380530973451328,0.013373893805309735,9.975203380077728,9.89957992770511
06059,1990,1233878,26478,6,California,0.093,0.34,0.2221342874505031,0.020658488732896788,14.025672613081836,10.184069478497602
06061,1990,61806,21729,6,California,0.093,0.34,0.1487986647517758,0.01383827582191515,11.031755726111749,9.986403052863436
06063,1990,6490,19186,6,California,0.093,0.34,0.16715741789354474,0.015545639864099662,8.778017809698136,9.861936125377893
06065,1990,332768,21388,6,California,0.093,0.34,0.1254774099952629,0.01166939912955945,12.71520082945996,9.970585296068622
06067,1990,496077,25269,6,California,0.093,0.34,0.08657543038132647,0.008051515025463361,13.114486435593767,10.137333626983473
06069,1990,11647,18646,6,California,0.093,0.34,0.20346410684474123,0.018922161936560933,9.362803915102651,9.833386924856638
06071,1990,408024,22409,6,California,0.093,0.34,0.14546457996609768,0.013528205936847084,12.919081275185675,10.01721794286315
06073,1990,1000699,23930,6,California,0.093,0.34,0.1541100900349767,0.014332238373252832,13.81620931377756,10.082888180902419
06075,1990,581626,31272,6,California,0.093,0.34,0.07445012600004894,0.0069238617180045516,13.27358290846634,10.35047840747279
06077,1990,169650,21576,6,California,0.093,0.34,0.18142145088110337,0.016872194931942613,12.041492770212376,9.979336864819565
06079,1990,75485,20703,6,California,0.093,0.34,0.08789320644990749,0.008174068199841397,11.231689240001836,9.938033896288712
06081,1990,310320,29827,6,California,0.093,0.34,0.12196964298439392,0.011343176797548635,12.64535930211385,10.303169302555226
06083,1990,166109,22971,6,California,0.093,0.34,0.1518402437059711,0.014121142664655311,12.020399478359844,10.041987829781233
06085,1990,855974,32353,6,California,0.093,0.34,0.34203456945890887,0.031809214959678526,13.65999528083081,10.384462031332603
06087,1990,96730,20880,6,California,0.093,0.34,0.13541244768462266,0.012593357634669906,11.479678871176592,9.946547041996576
06089,1990,53837,20889,6,California,0.093,0.34,0.10195133149678604,0.0094814738292011,10.893716242112367,9.946977983610656
06093,1990,14014,17422,6,California,0.093,0.34,0.11290160136972505,0.010499848927384429,9.54781210893048,9.765489054378838
06095,1990,98877,23581,6,California,0.093,0.34,0.10408943217439846,0.009680317192219057,11.50163193242543,10.068196582013169
06097,1990,147161,22317,6,California,0.093,0.34,0.17168684371086348,0.015966876465110302,11.89928250452044,10.013103998859451
06099,1990,138212,20222,6,California,0.093,0.34,0.2277747337419951,0.021183050238005544,11.836544017226315,9.914526399651344
06101,1990,19990,17519,6,California,0.093,0.34,0.11278240190249704,0.010488763376932225,9.902987427494446,9.771041285235823
06103,1990,12396,18493,6,California,0.093,0.34,0.18060064935064937,0.016795860389610392,9.42512911890764,9.825147561084876
06105,1990,3204,18811,6,California,0.093,0.34,0.18968481375358165,0.017640687679083094,8.07215530818825,9.842197084093021
06107,1990,111085,17506,6,California,0.093,0.34,0.1398636177761077,0.013007316453178016,11.618050953011227,9.770298958292383
06109,1990,13812,19669,6,California,0.093,0.34,0.09752409752409752,0.00906974106974107,9.533293058509884,9.886799071249893
06111,1990,246302,24079,6,California,0.093,0.34,0.16064462898682327,0.014939950495774564,12.414313704254305,10.089095370321234
06113,1990,67186,22552,6,California,0.093,0.34,0.14351699831439768,0.013347080843238985,11.115220171473505,10.023579032793949
06115,1990,18852,21248,6,California,0.093,0.34,0.19350523890911792,0.017995987218547966,9.844374288043621,9.96401805227616
08001,1990,93536,22488,8,Colorado,0.054,0.34,0.15539456596470677,0.008391306562094166,11.446101667910973,10.020737112586367
08003,1990,5279,15357,8,Colorado,0.054,0.34,0.02450732693279434,0.0013233956543708945,8.571491964823617,9.639326675125693
08005,1990,172188,25433,8,Colorado,0.054,0.34,0.06996261288539006,0.003777981095811063,12.056342182136406,10.143802822358657
08007,1990,1556,14205,8,Colorado,0.054,0.34,0.01102629346904156,5.954198473282443e-4,7.349873704738337,9.561349294288288
08013,1990,117964,23233,8,Colorado,0.054,0.34,0.2502315886984715,0.013512505789717461,11.67813477215422,10.053328960775287
08015,1990,4184,15358,8,Colorado,0.054,0.34,0.06316160903316867,0.003410726887791108,8.339023005744759,9.639391789890489
08021,1990,1269,14142,8,Colorado,0.054,0.34,0.11301859799713876,0.006103004291845493,7.1459844677143876,9.556904372164187
08029,1990,4990,14547,8,Colorado,0.054,0.34,0.09510250569476082,0.005135535307517084,8.515191188745565,9.585140065773462
08031,1990,385754,26798,8,Colorado,0.054,0.34,0.09048725323893109,0.004886311674902279,12.862955139581885,10.196082536848554
08035,1990,13249,20702,8,Colorado,0.054,0.34,0.07609414878532943,0.004109084034407789,9.491677356868124,9.937985592943695
08037,1990,14664,18441,8,Colorado,0.054,0.34,0.0229728708531701,0.0012405350260711854,9.593150789519541,9.822331725575118
08039,1990,1141,15222,8,Colorado,0.054,0.34,0.12026359143327842,0.006494233937397034,7.039660349862076,9.630497028827337
